ID emp.var.rate cons.price.idx cons.conf.idx euribor3m nr.employed
3FJ3ULG4JC -1.8 92.89299999999999 -46.2 1.244 5099.1
706HI00UEE -1.8 92.89299999999999 -46.2 1.327 5099.1
G1R14C9KRD 1.1 93.994 -36.4 4.8580000000000005 5191.0
4KF8WP34IL 1.4 93.91799999999999 -42.7 4.955 5228.1
8ZUSFEG87O 1.4 94.465 -41.8 4.947 5228.1
LU2PZ041MO -0.1 93.2 -42.0 4.1530000000000005 5195.8
A3URVQYPZI -0.1 93.2 -42.0 4.12 5195.8
86K2UP6RTB 1.4 93.444 -36.1 4.963 5228.1
MI5EBU3QAB 1.1 93.994 -36.4 4.859 5191.0
N4TPFWXCCW 1.4 93.444 -36.1 4.97 5228.1
T8S9DN11QU -1.8 92.89299999999999 -46.2 1.291 5099.1
ZHK7H14LJ2 1.1 93.994 -36.4 4.856 5191.0
67KYD6JBBL -1.8 92.89299999999999 -46.2 1.2990000000000002 5099.1
44OJMV1XGR 1.4 93.91799999999999 -42.7 4.962 5228.1
04PUZQ1SQS -1.8 93.075 -47.1 1.415 5099.1
SMJEINDRD6 -1.8 93.075 -47.1 1.445 5099.1
JBFXFY69BI 1.4 94.465 -41.8 4.864 5228.1
CP7Z7JEY0B 1.4 93.91799999999999 -42.7 4.962 5228.1
D2UF264HC0 -1.1 94.76700000000001 -50.8 1.05 4963.6
34RB4EE6J0 1.1 93.994 -36.4 4.857 5191.0
U1HPFUDUT5 1.4 93.444 -36.1 4.965 5228.1
4N8H5BG6ZH 1.4 93.91799999999999 -42.7 4.962 5228.1
2MAB4GBIAC -1.8 92.89299999999999 -46.2 1.3130000000000002 5099.1
HQ0IZIPLR8 -1.8 92.89299999999999 -46.2 1.25 5099.1
PJQKRJFPIH 1.1 93.994 -36.4 4.859 5191.0
RSPMQBW2R8 -1.8 92.89299999999999 -46.2 1.266 5099.1
VUOPYLDHS8 1.4 93.444 -36.1 4.963 5228.1
1ZJ37PBLGN -1.8 93.075 -47.1 1.405 5099.1
WDJDGUIKQH -1.8 92.89299999999999 -46.2 1.3130000000000002 5099.1
ETJN0EHY3S 1.4 93.91799999999999 -42.7 4.963 5228.1
ZDNC7V03X6 1.4 93.91799999999999 -42.7 4.961 5228.1
A157YHNKIT 1.4 93.91799999999999 -42.7 4.96 5228.1
O97MTZK6MQ -1.7 94.027 -38.3 0.903 4991.6
TYILA2Y77B -1.8 93.075 -47.1 1.405 5099.1
7ZMNB9SCPT 1.4 93.91799999999999 -42.7 4.961 5228.1
NBFO2EDN7T -1.8 92.89299999999999 -46.2 1.327 5099.1
GFYLHAY5T2 -1.8 92.89299999999999 -46.2 1.2990000000000002 5099.1
GGJXSKHC3E -1.8 92.89299999999999 -46.2 1.281 5099.1
VF6M9ZIE94 -0.1 93.2 -42.0 4.191 5195.8
8XG7VANUF2 -0.1 93.2 -42.0 4.021 5195.8
6W21QO9XZ4 -1.8 92.89299999999999 -46.2 1.2990000000000002 5099.1
FKQKUFDA9I -1.7 94.027 -38.3 0.9 4991.6
WE7L6LDKYV -1.8 92.89299999999999 -46.2 1.244 5099.1
FK88I1YH6V 1.4 93.91799999999999 -42.7 4.962 5228.1
JQF0G89DAF 1.4 93.91799999999999 -42.7 4.963 5228.1
C7HAB20GPH 1.1 93.994 -36.4 4.857 5191.0
B0MUD9S6PV 1.4 93.91799999999999 -42.7 4.962 5228.1
ZKC0YNCIOY -1.8 93.075 -47.1 1.405 5099.1
YPPDRQ998O 1.1 93.994 -36.4 4.857 5191.0
SHHLUT33Y8 -0.1 93.2 -42.0 4.1530000000000005 5195.8
YEGWDC0AEN -3.0 92.713 -33.0 0.7170000000000001 5023.5
WV47AEL9SW -0.1 93.2 -42.0 4.1530000000000005 5195.8
V4LFPW3OVX -1.8 92.89299999999999 -46.2 1.2990000000000002 5099.1
GNMXXCUSMH -3.4 92.37899999999999 -29.8 0.77 5017.5
7CJGFQIT1I -2.9 92.20100000000001 -31.4 0.884 5076.2
IRDNNCN51J -0.1 93.2 -42.0 4.0760000000000005 5195.8
N5575N3M8J -1.8 92.89299999999999 -46.2 1.281 5099.1
7P5PXLMNWF -1.8 93.075 -47.1 1.405 5099.1
X4XTM4V919 1.1 93.994 -36.4 4.856 5191.0
U3A23F9O1Z -1.8 93.075 -47.1 1.483 5099.1
947LLRVZL2 -1.8 92.89299999999999 -46.2 1.2990000000000002 5099.1
TU4DM5ZFZK 1.1 93.994 -36.4 4.859 5191.0
O4F73XAC8K 1.4 94.465 -41.8 4.96 5228.1
7J4AFE9DBU -1.8 93.075 -47.1 1.405 5099.1
3H55JBLE3G 1.1 93.994 -36.4 4.857 5191.0
UJ6SIBV9C1 1.1 93.994 -36.4 4.856 5191.0
NX89VZMFQ3 1.4 93.444 -36.1 4.968 5228.1
G2WQ040IOX 1.4 93.444 -36.1 4.9639999999999995 5228.1
UDW2RPP4RP 1.4 94.465 -41.8 4.958 5228.1
928TT56IY7 1.4 94.465 -41.8 4.8660000000000005 5228.1
0OBEE0KPL5 1.1 93.994 -36.4 4.856 5191.0
4EBZSA84AI -1.8 92.89299999999999 -46.2 1.3130000000000002 5099.1
I6DX7K7PTW 1.1 93.994 -36.4 4.856 5191.0
BLG47EYSL7 -3.4 92.37899999999999 -29.8 0.7879999999999999 5017.5
61DLA0YBLK -0.1 93.2 -42.0 4.12 5195.8
OPFAFNEFLG 1.1 93.994 -36.4 4.8580000000000005 5191.0
GKGT8DCEO0 -1.7 94.055 -39.8 0.715 4991.6
NGIKQBIA2O 1.1 93.994 -36.4 4.856 5191.0
ISGRCIPMGP 1.1 93.994 -36.4 4.857 5191.0
RXQ1JY4D2B -1.8 93.075 -47.1 1.445 5099.1
57CM9OI85V -1.8 92.89299999999999 -46.2 1.244 5099.1
MS44COGAX3 -1.8 92.89299999999999 -46.2 1.3130000000000002 5099.1
NRJZ7GMLCT 1.4 93.91799999999999 -42.7 4.963 5228.1
BQ5D3UI60C 1.4 93.444 -36.1 4.963 5228.1
SBX38PYZMG -1.8 93.876 -40.0 0.682 5008.7
WE30H79R23 -3.4 92.431 -26.9 0.743 5017.5
GNPSEYXGCY -0.1 93.2 -42.0 4.1530000000000005 5195.8
ZB3X1M0NEG -0.1 93.2 -42.0 4.021 5195.8
5ETOV1XA8B 1.4 93.444 -36.1 4.968 5228.1
792KFW4HSD 1.4 93.444 -36.1 4.966 5228.1
WIEFJDZHFX -3.4 92.431 -26.9 0.7390000000000001 5017.5
U0WV1JYPLK 1.1 93.994 -36.4 4.857 5191.0
B84JU3SCEH 1.4 93.91799999999999 -42.7 4.968 5228.1
4413AB10QE -1.8 93.075 -47.1 1.405 5099.1
99FEIFUNBE 1.1 93.994 -36.4 4.857 5191.0
WVWQTXUFNB -2.9 92.20100000000001 -31.4 0.883 5076.2
LVL0B34OYF 1.4 93.91799999999999 -42.7 4.963 5228.1
A5XMT7ZNHU -2.9 92.20100000000001 -31.4 0.873 5076.2
3BHUNQJMZ6 1.4 93.444 -36.1 4.9639999999999995 5228.1
OJ6267U8TS 1.1 93.994 -36.4 4.857 5191.0
1U2582TNNL 1.4 94.465 -41.8 4.959 5228.1
UZRFYGC8X4 1.4 93.91799999999999 -42.7 4.962 5228.1
GFUTUV5MJW 1.4 94.465 -41.8 4.8660000000000005 5228.1
XZBCOIVDBJ -0.1 93.2 -42.0 4.191 5195.8
WKL90WGVXX -1.8 92.89299999999999 -46.2 1.25 5099.1
TFVAYQS8U4 -0.1 93.2 -42.0 4.12 5195.8
BTIIX4I72O -0.1 93.2 -42.0 4.0760000000000005 5195.8
DVY5JXQ6GS 1.4 94.465 -41.8 4.961 5228.1
VC9JTO0T2U -1.8 92.84299999999999 -50.0 1.538 5099.1
OCREOI0YKX -2.9 92.963 -40.8 1.26 5076.2
R44KU06WIH 1.1 93.994 -36.4 4.857 5191.0
9RMWIGD4JO 1.1 93.994 -36.4 4.86 5191.0
56NU035TRK 1.4 94.465 -41.8 4.959 5228.1
35T61GNDLX 1.4 94.465 -41.8 4.962 5228.1
6GFZ1VR9A5 -1.8 92.89299999999999 -46.2 1.2990000000000002 5099.1
K0FILXRWWX 1.4 93.91799999999999 -42.7 4.96 5228.1
YV2FK3XQ4P -0.1 93.2 -42.0 4.021 5195.8
B2SUUG7OAB 1.1 93.994 -36.4 4.856 5191.0
4G6M1YSJJZ 1.4 94.465 -41.8 4.962 5228.1
WEDGHYNH1Z 1.4 93.91799999999999 -42.7 4.96 5228.1
YHCXN0QNKT 1.1 93.994 -36.4 4.86 5191.0
KZIKCGEFP8 -1.8 92.89299999999999 -46.2 1.354 5099.1
BEP5OMD833 1.1 93.994 -36.4 4.86 5191.0
OXR86180W3 1.1 93.994 -36.4 4.857 5191.0
E1K8KV7UV8 -0.1 93.2 -42.0 4.12 5195.8
LYM58JQPZ4 -1.7 94.027 -38.3 0.899 4991.6
4T8RK1MM21 -0.1 93.2 -42.0 4.0760000000000005 5195.8
QWCN2NVZ32 1.1 93.994 -36.4 4.86 5191.0
XKRKMXOK1W 1.4 93.444 -36.1 4.967 5228.1
6EPU4MWIJ4 -1.8 92.89299999999999 -46.2 1.291 5099.1
0ORJ2MBKZI 1.4 93.444 -36.1 4.968 5228.1
XUHAQ77HN0 1.4 93.91799999999999 -42.7 4.96 5228.1
9OZVQHK258 1.4 93.444 -36.1 4.9639999999999995 5228.1
W4V57XADVO -1.8 93.075 -47.1 1.4 5099.1
9R07TC4R7G -3.0 92.713 -33.0 0.715 5023.5
P09WF0T57N -3.4 92.649 -30.1 0.716 5017.5
80SPEZLGPY 1.4 93.91799999999999 -42.7 4.96 5228.1
2RJC78L3MB -3.4 92.431 -26.9 0.74 5017.5
VA0D6W1Z8U -1.8 92.84299999999999 -50.0 1.629 5099.1
DFYBSQWAAJ 1.4 93.91799999999999 -42.7 4.963 5228.1
4U8RINEHU9 1.4 94.465 -41.8 4.967 5228.1
OW451EG4ZR 1.4 94.465 -41.8 4.96 5228.1
YG879XWCJG -0.1 93.2 -42.0 4.0760000000000005 5195.8
QOHM2NYEHP -2.9 92.963 -40.8 1.268 5076.2
Y2C3VZ8FA0 1.4 93.444 -36.1 4.965 5228.1
Z3DNWH51EB 1.4 93.91799999999999 -42.7 4.961 5228.1
KZL1V594UX -0.1 93.2 -42.0 4.0760000000000005 5195.8
60LTWQJF7J 1.1 93.994 -36.4 4.855 5191.0
MQHVLRNP4D 1.4 93.444 -36.1 4.966 5228.1
8OT43MDQOB 1.4 94.465 -41.8 4.958 5228.1
GJDNGCUQ11 -1.8 92.89299999999999 -46.2 1.3130000000000002 5099.1
M0ICRQL2FV -1.8 92.84299999999999 -50.0 1.531 5099.1
5MLHCNAL20 1.4 93.91799999999999 -42.7 4.961 5228.1
IPNPBZK41Q -1.8 92.89299999999999 -46.2 1.244 5099.1
P7RXRGN7RG -1.8 93.876 -40.0 0.701 5008.7
4BWAAFTVK9 -1.8 92.89299999999999 -46.2 1.264 5099.1
PZPAHPBZKP -3.0 92.713 -33.0 0.7120000000000001 5023.5
X7Q394PP8K 1.4 94.465 -41.8 4.864 5228.1
7YWU407BJH 1.1 93.994 -36.4 4.857 5191.0
F0BQJDTPGP -1.8 92.89299999999999 -46.2 1.266 5099.1
VTXRRQFGFX -1.8 93.075 -47.1 1.405 5099.1
B8SIDL65U9 -1.8 92.89299999999999 -46.2 1.266 5099.1
MDFASN7357 1.4 94.465 -41.8 4.959 5228.1
V6Y5KEE9BP -1.8 92.89299999999999 -46.2 1.327 5099.1
LJXK3XOHZ5 1.4 94.465 -41.8 4.959 5228.1
KJTRDOOHSW -1.8 93.075 -47.1 1.435 5099.1
ZNMKT5YPQY -1.8 92.84299999999999 -50.0 1.757 5099.1
AG9CB2X45M -1.8 93.075 -47.1 1.405 5099.1
HFQGTPPM62 -1.8 92.89299999999999 -46.2 1.266 5099.1
3WP0KUWLH7 -1.8 93.075 -47.1 1.4 5099.1
53GAUYYHBF -1.8 92.89299999999999 -46.2 1.2990000000000002 5099.1
084MOFWOJE 1.4 93.444 -36.1 4.966 5228.1
N1376BIDE9 -2.9 92.20100000000001 -31.4 0.838 5076.2
NS6KYYW7BX 1.4 93.444 -36.1 4.968 5228.1
3TV1Y9B3SL -1.8 93.075 -47.1 1.41 5099.1
QBCORW17U9 -1.8 92.89299999999999 -46.2 1.281 5099.1
F6CUGK2JQW 1.4 93.91799999999999 -42.7 4.962 5228.1
R7UP4QU989 -2.9 92.20100000000001 -31.4 0.8590000000000001 5076.2
HQZ3YJ7V6I 1.4 94.465 -41.8 4.959 5228.1
4HV3OXVIS6 -3.4 92.431 -26.9 0.742 5017.5
S4MQ28UXS9 1.4 93.91799999999999 -42.7 4.962 5228.1
ID8SJU9RM2 -1.8 93.075 -47.1 1.365 5099.1
HJGMW8N0IC 1.4 93.91799999999999 -42.7 4.958 5228.1
MIX1ZJTRS3 1.1 93.994 -36.4 4.857 5191.0
RJFNB1IMJL -3.4 92.37899999999999 -29.8 0.7809999999999999 5017.5
8IMMA442EL -1.8 92.89299999999999 -46.2 1.281 5099.1
48WRAA9OCD -2.9 92.20100000000001 -31.4 0.884 5076.2
YY04S43MWL 1.4 93.91799999999999 -42.7 4.962 5228.1
LCKHSYDYPQ 1.4 93.91799999999999 -42.7 4.963 5228.1
P0J4UJ1L9H -1.8 92.89299999999999 -46.2 1.327 5099.1
4GRT6XN2VT -0.1 93.2 -42.0 4.021 5195.8
75NR9C8ZAV -0.1 93.2 -42.0 4.12 5195.8
MJ3IHAGFRE 1.1 93.994 -36.4 4.856 5191.0
IUEZLZBMFV -3.4 92.431 -26.9 0.72 5017.5
393I8XPDO8 -2.9 92.963 -40.8 1.268 5076.2
09A8A9N1FG -1.8 92.89299999999999 -46.2 1.334 5099.1
22AHKKJFTE 1.4 93.444 -36.1 4.966 5228.1
DAUBC5Y968 -2.9 92.20100000000001 -31.4 0.879 5076.2
WPZVWXOCMM 1.1 93.994 -36.4 4.8580000000000005 5191.0
VVKNFSZPMJ 1.1 93.994 -36.4 4.857 5191.0
TQGICANYYX 1.1 93.994 -36.4 4.857 5191.0
XS144QJWRK -1.1 94.601 -49.5 0.972 4963.6
WIU1311054 -1.8 92.84299999999999 -50.0 1.663 5099.1
6SNR8781NM 1.4 93.91799999999999 -42.7 4.962 5228.1
6I17A1V2VC 1.1 93.994 -36.4 4.857 5191.0
FNUGM5SWKT 1.4 93.91799999999999 -42.7 4.96 5228.1
M9SK629KL4 1.1 93.994 -36.4 4.86 5191.0
W118JX0DGI -1.8 93.075 -47.1 1.365 5099.1
53WSMPICWL -1.8 92.89299999999999 -46.2 1.344 5099.1
A8ZPULK4DR -0.1 93.79799999999999 -40.4 5.045 5195.8
A986UXHUY8 1.4 93.444 -36.1 4.963 5228.1
WAMBBJQB8U 1.4 93.444 -36.1 4.963 5228.1
7VW1J06K3G 1.1 93.994 -36.4 4.857 5191.0
CN6QKJOWVT -1.1 94.601 -49.5 1.0 4963.6
JTVJIJ4ZU6 1.4 93.91799999999999 -42.7 4.96 5228.1
OUW9YTLOS9 -1.8 92.89299999999999 -46.2 1.2990000000000002 5099.1
O1ROPNND4E -1.8 92.89299999999999 -46.2 1.25 5099.1
HKZGYEYS0J 1.1 93.994 -36.4 4.8580000000000005 5191.0
7FCJELWM94 -2.9 92.20100000000001 -31.4 0.8490000000000001 5076.2
E1PZK5SINN 1.1 93.994 -36.4 4.864 5191.0
PKCQQ9ZYHQ -1.8 92.89299999999999 -46.2 1.266 5099.1
BOKLXV68HF 1.4 93.91799999999999 -42.7 4.96 5228.1
IKK9LH7E0D 1.1 93.994 -36.4 4.857 5191.0
M080AQM9M0 -2.9 92.963 -40.8 1.266 5076.2
3B8LFXF3DP -1.8 92.89299999999999 -46.2 1.281 5099.1
0N4C7CSA9K 1.4 93.91799999999999 -42.7 4.957 5228.1
MLGPOGH6SK -0.1 93.2 -42.0 4.021 5195.8
6I6PM8ZG67 1.4 94.465 -41.8 4.96 5228.1
HUIS6I38WS -3.0 92.713 -33.0 0.708 5023.5
2OQ8BF13IE 1.4 93.91799999999999 -42.7 4.961 5228.1
KHD5L7WYRG 1.4 94.465 -41.8 4.961 5228.1
MOZASCHB4W -1.8 92.84299999999999 -50.0 1.52 5099.1
EAXPKWHGQ6 1.1 93.994 -36.4 4.864 5191.0
B0WTR2A7EH -0.1 93.2 -42.0 4.12 5195.8
OLDBR0LIVS 1.4 93.444 -36.1 4.963 5228.1
YXXW7CJRS6 -1.8 93.075 -47.1 1.445 5099.1
RGH3VQENBI -1.8 92.89299999999999 -46.2 1.327 5099.1
KOXIQUQAEW 1.4 93.91799999999999 -42.7 4.962 5228.1
G5T5BEJQBD 1.4 93.91799999999999 -42.7 4.962 5228.1
LBPJ7XCWEN 1.4 93.444 -36.1 4.966 5228.1
YVDCI5CVL5 1.4 93.444 -36.1 4.9639999999999995 5228.1
CGGJ3T3I41 1.4 93.444 -36.1 4.97 5228.1
1PZRRLN4A5 1.4 93.444 -36.1 4.967 5228.1
2239P5LWGA -1.1 94.76700000000001 -50.8 1.041 4963.6
I78Y1XXHIR -1.8 93.075 -47.1 1.405 5099.1
75VCHW8HFF -1.8 92.89299999999999 -46.2 1.2990000000000002 5099.1
X408BLLNAO -0.1 93.2 -42.0 4.12 5195.8
0R9WG0TBH2 -1.8 92.89299999999999 -46.2 1.25 5099.1
MU3JH5HSUT -2.9 92.20100000000001 -31.4 0.884 5076.2
OUXOS2VYV5 1.4 94.465 -41.8 4.967 5228.1
DG89RWPWB2 1.1 93.994 -36.4 4.857 5191.0
E11HV70IKW 1.4 93.444 -36.1 4.965 5228.1
1RHAFCN2X8 1.4 93.91799999999999 -42.7 4.959 5228.1
ZVTP8UXYVS 1.1 93.994 -36.4 4.857 5191.0
47CHP61VTE 1.4 93.444 -36.1 4.968 5228.1
K1THHQO4VL 1.4 94.465 -41.8 4.961 5228.1
DL32EUPX2S -1.8 92.89299999999999 -46.2 1.266 5099.1
WZQG5AKXZC -0.1 93.2 -42.0 4.191 5195.8
6OQHJKYLXM 1.4 93.91799999999999 -42.7 4.957 5228.1
5JRYXXCU1P 1.4 93.444 -36.1 4.963 5228.1
PVYFJFEP5Y 1.4 93.91799999999999 -42.7 4.957 5228.1
YWVWAK2HEW -1.8 92.89299999999999 -46.2 1.344 5099.1
KGIOJ0P9WD -1.8 92.89299999999999 -46.2 1.27 5099.1
U39L3PMM3E -2.9 92.20100000000001 -31.4 0.8809999999999999 5076.2
F8GWXJ2O21 -1.8 93.876 -40.0 0.672 5008.7
VY076CAQ8V -1.8 93.369 -34.8 0.635 5008.7
TA9A79MN7Q 1.4 93.91799999999999 -42.7 4.962 5228.1
BRCR7RT84E 1.4 93.444 -36.1 4.9639999999999995 5228.1
JRU78JQGXY 1.4 93.444 -36.1 4.962 5228.1
MTM9CDHX5D 1.4 94.465 -41.8 4.967 5228.1
3Z59YDUD24 1.4 93.91799999999999 -42.7 4.962 5228.1
6YVEDXOCFD 1.1 93.994 -36.4 4.864 5191.0
IJ1OMYWQ2M 1.4 93.91799999999999 -42.7 4.968 5228.1
WWCNDJIGM2 -1.8 92.89299999999999 -46.2 1.27 5099.1
5LXCQ1ILBE 1.4 93.444 -36.1 4.968 5228.1
VTCJRR8N99 -1.8 92.89299999999999 -46.2 1.3130000000000002 5099.1
MTKYMODPD9 1.4 93.444 -36.1 4.963 5228.1
TFKMKMGJ88 -0.1 93.2 -42.0 4.021 5195.8
B584JWNTKS 1.4 93.444 -36.1 4.963 5228.1
YWOT4D5OZA -1.8 92.89299999999999 -46.2 1.327 5099.1
MBSJO4GNUL 1.4 94.465 -41.8 4.961 5228.1
X51P0FM9I9 -1.8 92.89299999999999 -46.2 1.244 5099.1
0SZQ0B06W4 -2.9 92.963 -40.8 1.268 5076.2
96QQ276EKC 1.4 93.444 -36.1 4.965 5228.1
2VV820N7Y1 1.1 93.994 -36.4 4.857 5191.0
G6D49QMC9I -1.8 93.075 -47.1 1.405 5099.1
K6624SJI0F -1.8 92.89299999999999 -46.2 1.264 5099.1
RMIL63MALO 1.1 93.994 -36.4 4.859 5191.0
RH730M3QRI 1.4 93.91799999999999 -42.7 4.962 5228.1
U9TPIPQZZE 1.4 93.444 -36.1 4.965 5228.1
7OL9FM2LLD -1.8 93.075 -47.1 1.406 5099.1
S25E3OYDMN 1.4 93.444 -36.1 4.965 5228.1
UQXZB18VZF -1.8 93.075 -47.1 1.405 5099.1
0U8ZBVVW2W -1.8 92.89299999999999 -46.2 1.2990000000000002 5099.1
066SCQM4YD 1.4 93.444 -36.1 4.9639999999999995 5228.1
HCZWWWHO8D 1.4 93.91799999999999 -42.7 4.96 5228.1
SRK3ZV1EDE 1.1 93.994 -36.4 4.855 5191.0
SCFQIBG7IU 1.4 94.465 -41.8 4.865 5228.1
SQK13DFG6F -1.8 93.749 -34.6 0.659 5008.7
D1NS3SS11D 1.4 94.465 -41.8 4.961 5228.1
WL21SJOPNR -1.8 92.89299999999999 -46.2 1.281 5099.1
XYF9A4ORX6 -3.4 92.431 -26.9 0.754 5017.5
O2IJNCH2ZL -0.1 93.2 -42.0 4.0760000000000005 5195.8
LARRD438DV 1.4 93.444 -36.1 4.965 5228.1
40G9TKWSV9 -1.8 92.89299999999999 -46.2 1.25 5099.1
VXAS0S3X4E -1.8 93.075 -47.1 1.466 5099.1
ZD6SKZYP53 1.4 93.444 -36.1 4.968 5228.1
P2LFMVFRGI -1.8 93.075 -47.1 1.4980000000000002 5099.1
9KGZRFAQ66 1.4 93.444 -36.1 4.9639999999999995 5228.1
UO2B2ZMR8V 1.4 94.465 -41.8 4.864 5228.1
XKAGQNJHGK 1.4 93.91799999999999 -42.7 4.963 5228.1
NXTA90GZBR -1.7 94.215 -40.3 0.8959999999999999 4991.6
YFNWNZTMS3 -1.8 92.89299999999999 -46.2 1.291 5099.1
ZGZ3TZ39RU -0.1 93.2 -42.0 4.1530000000000005 5195.8
IA3Y5UJSD2 1.1 93.994 -36.4 4.857 5191.0
6KMQME3DMG 1.1 93.994 -36.4 4.855 5191.0
PT2MS0XEID -2.9 92.20100000000001 -31.4 0.825 5076.2
GOXTKR3TPQ 1.1 93.994 -36.4 4.857 5191.0
F41FLM4A0H 1.4 93.91799999999999 -42.7 4.963 5228.1
BXI3ZXL0NZ 1.1 93.994 -36.4 4.86 5191.0
K7IAXZ3NL7 -0.1 93.2 -42.0 4.12 5195.8
874GLTWNNL 1.4 93.91799999999999 -42.7 4.962 5228.1
JNOJJTKFDM 1.1 93.994 -36.4 4.864 5191.0
TCLOCPSZE3 1.4 94.465 -41.8 4.959 5228.1
F97XVNWQWL 1.4 93.91799999999999 -42.7 4.962 5228.1
8IBSH3AKRP 1.4 93.91799999999999 -42.7 4.958 5228.1
L4OKMO2RWP 1.4 94.465 -41.8 4.962 5228.1
7HA46F01I3 1.4 93.91799999999999 -42.7 4.968 5228.1
6OOSF9JD4E -1.8 92.89299999999999 -46.2 1.334 5099.1
Z0I1WHJEF2 1.4 93.91799999999999 -42.7 4.961 5228.1
7689PYA11U -1.8 92.89299999999999 -46.2 1.2990000000000002 5099.1
I2XSVM2PV8 1.4 93.91799999999999 -42.7 4.962 5228.1
RB0VTI1MVU 1.4 93.91799999999999 -42.7 4.962 5228.1
NDY8FBDPH0 1.4 94.465 -41.8 4.865 5228.1
XKTLNTC5FV -1.8 93.075 -47.1 1.453 5099.1
6RS50LQUVV -1.8 92.89299999999999 -46.2 1.291 5099.1
57O3KQAO24 -1.8 93.075 -47.1 1.405 5099.1
N1RJLSRYJK -1.8 93.075 -47.1 1.405 5099.1
CML8X3Z0D1 -1.8 92.89299999999999 -46.2 1.334 5099.1
4L1TRQ2RMK 1.4 93.444 -36.1 4.965 5228.1
9OH6KHKLHR 1.1 93.994 -36.4 4.8580000000000005 5191.0
XUNLX0CUU7 -1.8 92.89299999999999 -46.2 1.244 5099.1
2RGW34CMOI 1.1 93.994 -36.4 4.856 5191.0
SGX20Y9VPV -1.8 92.89299999999999 -46.2 1.266 5099.1
TSSZUD8FQC 1.4 93.91799999999999 -42.7 4.96 5228.1
E731AK775X -0.1 93.2 -42.0 4.021 5195.8
3F3QS9IF1F 1.4 93.91799999999999 -42.7 4.957 5228.1
COZ16ZQREC 1.4 93.91799999999999 -42.7 4.963 5228.1
DUKMRG9SHM -1.8 93.075 -47.1 1.405 5099.1
67BC14QNPQ 1.4 93.91799999999999 -42.7 4.963 5228.1
G4ZWHJA32J 1.4 93.91799999999999 -42.7 4.962 5228.1
98ASBBRPMW -0.1 93.2 -42.0 4.021 5195.8
NJBH35SKQX 1.4 94.465 -41.8 4.96 5228.1
NHCZQNW0A3 1.4 93.444 -36.1 4.9639999999999995 5228.1
CBG2IOFXLR -1.8 92.89299999999999 -46.2 1.2990000000000002 5099.1
ZHTOENO0BG -1.8 92.89299999999999 -46.2 1.3130000000000002 5099.1
5U52AAE3CP 1.4 93.444 -36.1 4.968 5228.1
TWLT1PX5PI 1.4 93.444 -36.1 4.9639999999999995 5228.1
38CAHJO44G 1.4 93.91799999999999 -42.7 4.968 5228.1
04PLW0BWBO -2.9 92.20100000000001 -31.4 0.838 5076.2
BJBHR0IX8W 1.1 93.994 -36.4 4.8580000000000005 5191.0
RN15DJADWW -2.9 92.963 -40.8 1.26 5076.2
A961ZJGKWZ 1.1 93.994 -36.4 4.8580000000000005 5191.0
CM8I824QMC 1.4 93.444 -36.1 4.965 5228.1
ESEMAGCTDG -0.1 93.2 -42.0 4.0760000000000005 5195.8
6632JYUKWC 1.4 93.444 -36.1 4.963 5228.1
807E15C9VX 1.1 93.994 -36.4 4.859 5191.0
9ICHYUSKNU -0.1 93.2 -42.0 4.191 5195.8
7Z6SETRBK8 -1.8 92.89299999999999 -46.2 1.327 5099.1
LHJUCIOC27 -1.7 94.055 -39.8 0.727 4991.6
69VPN1IWMG -0.2 92.756 -45.9 3.428 5176.3
062ATO39VS -1.8 92.89299999999999 -46.2 1.327 5099.1
34D6A33YPL 1.4 93.444 -36.1 4.9639999999999995 5228.1
RCHQP48J81 -0.1 93.2 -42.0 4.021 5195.8
HFV9Q528GS -0.1 93.2 -42.0 4.12 5195.8
2VVYUE2QRD 1.4 93.91799999999999 -42.7 4.961 5228.1
AQSX80QD4C -1.8 92.89299999999999 -46.2 1.3130000000000002 5099.1
TW6CZWA3OH -1.8 92.89299999999999 -46.2 1.334 5099.1
N66QWVGBBJ 1.1 93.994 -36.4 4.859 5191.0
X76MEDVOK9 -2.9 92.469 -33.6 1.044 5076.2
SCMZZ9TUS8 1.1 93.994 -36.4 4.855 5191.0
1IWGFPYF17 1.1 93.994 -36.4 4.857 5191.0
E46RFUA1UQ 1.4 94.465 -41.8 4.865 5228.1
A1THCBRE0G 1.1 93.994 -36.4 4.8580000000000005 5191.0
K8XSMQIV54 1.4 94.465 -41.8 4.8660000000000005 5228.1
OZ3MSYYCSM -1.8 92.89299999999999 -46.2 1.354 5099.1
NL5F48I2YJ 1.1 93.994 -36.4 4.857 5191.0
33HASNJHHE 1.4 93.444 -36.1 4.9639999999999995 5228.1
AB7XJNOV2C -1.8 93.075 -47.1 1.41 5099.1
7H8JRGZ4YU -1.8 92.89299999999999 -46.2 1.244 5099.1
43RLCG2V1J 1.1 93.994 -36.4 4.856 5191.0
NUME06T0C7 1.1 93.994 -36.4 4.857 5191.0
191ZCTFPJV 1.4 94.465 -41.8 4.958 5228.1
2GZAF3RTZC 1.4 93.91799999999999 -42.7 4.961 5228.1
BEE0BY6Q0O -1.1 94.199 -37.5 0.878 4963.6
OX8G40QHYF 1.4 94.465 -41.8 4.865 5228.1
HDTLGQ119J -2.9 92.963 -40.8 1.262 5076.2
AYW2HM4KBO 1.4 93.444 -36.1 4.963 5228.1
