ID campaign pdays previous poutcome
YAG6KZ3RXA 2 999 0 nonexistent
AQ1ZVVBGY4 5 999 0 nonexistent
XO7GMD50I7 3 999 0 nonexistent
B06XMY9ZFL 3 9 1 success
REUFXN3CDU 1 999 0 nonexistent
6CKCR6K5XG 3 999 0 nonexistent
0U61K4QL7S 4 999 0 nonexistent
XV3KATOPLW 8 999 0 nonexistent
H5E45ZN6TC 3 999 0 nonexistent
OSPYOK1DFS 1 999 0 nonexistent
I7WBEBU5TU 6 999 1 failure
NIYHX0HCXE 4 999 0 nonexistent
HANHK4VJX8 6 999 0 nonexistent
ARC7CXNFPL 12 999 0 nonexistent
EEI9497VHS 1 999 0 nonexistent
318P4V0313 1 999 0 nonexistent
CTQAAU3WQV 2 999 0 nonexistent
MPEK148P3P 3 999 0 nonexistent
8TW7G0JY7K 2 999 0 nonexistent
T6EBO16IFY 1 999 0 nonexistent
Q01CZ68ZWM 9 999 0 nonexistent
TTJO11DH62 1 999 1 failure
YE7CG2OZ37 5 999 1 failure
VOGO2R1KA4 3 999 0 nonexistent
EG32UJLR9I 2 999 0 nonexistent
6ZKFDVBS7W 1 999 0 nonexistent
211V6JBY1J 1 999 0 nonexistent
VXGGZ8I73W 1 999 0 nonexistent
7V9M2JVR3K 2 999 0 nonexistent
4SO5I9GHMA 6 999 0 nonexistent
GXVLZG7UJU 2 999 0 nonexistent
7XPI6HCU8K 1 3 1 success
RGBIVP49OZ 3 999 0 nonexistent
D2UF264HC0 3 3 2 success
WHI2M0NTKQ 2 999 0 nonexistent
XL9LKNIY0F 2 999 0 nonexistent
0UDL4BBT38 1 999 0 nonexistent
EOOH81ACCI 1 999 0 nonexistent
FKVGD4XLZ9 2 999 0 nonexistent
KMKP1QTBC2 20 999 0 nonexistent
IOBEC646YX 1 999 0 nonexistent
FNY7Y1172F 1 999 0 nonexistent
LO9HXVX4Q2 1 999 0 nonexistent
98MPZQM97G 1 999 0 nonexistent
GWS3MTW946 2 999 1 failure
ZVEUKKU6YZ 5 999 0 nonexistent
R7HPKVGA7G 11 999 0 nonexistent
S5YMZ8VW88 1 999 0 nonexistent
J4IFBND0Q5 3 999 0 nonexistent
YQX4EC8KID 3 999 0 nonexistent
Y4TGU8ZQ5T 1 999 0 nonexistent
QTKDZEJ31K 4 999 0 nonexistent
B2D3Q76MRJ 2 999 0 nonexistent
00PABT6OO2 1 999 0 nonexistent
PRCDOMB7V4 1 999 0 nonexistent
9LI5IZ9UU3 1 999 0 nonexistent
4ODP0CL8MO 1 999 1 failure
F38YLRNAS8 3 999 0 nonexistent
7QHIVY622N 3 999 0 nonexistent
JEWF7PGULK 3 999 0 nonexistent
MRC8LANF8M 9 999 0 nonexistent
4JR6E0OGI4 1 999 0 nonexistent
8JQ8U3S4HP 2 999 0 nonexistent
ZIWD5EINCG 1 999 1 failure
27Q056Y009 11 999 0 nonexistent
ZKJ78K1BSW 3 999 0 nonexistent
Z63UA2GA7Z 1 999 0 nonexistent
MJZYISQIQO 2 999 0 nonexistent
ROCWFDKUVK 9 999 0 nonexistent
JFG2NYZSOR 6 999 0 nonexistent
0I51Q6TWTN 1 999 0 nonexistent
FQZMG2E6FB 1 999 0 nonexistent
EGR31FTYGG 2 999 0 nonexistent
H63G4NJXNY 1 999 0 nonexistent
1A36K3JZRB 1 999 0 nonexistent
VV5D62KXP6 3 999 0 nonexistent
Q63QT5BRK5 13 999 0 nonexistent
C20T6MXF3P 3 999 0 nonexistent
UMOWQDYZR8 4 999 0 nonexistent
CC59QB1FPU 5 999 0 nonexistent
5VE5M9W3UE 3 999 0 nonexistent
4T01NUM3QC 4 999 0 nonexistent
CIWG7NVPX1 4 999 0 nonexistent
GS3BPS4Y1G 3 15 1 success
78700VXG9O 1 999 0 nonexistent
SI4A2R9O16 2 999 0 nonexistent
26BJWYQVRN 5 999 0 nonexistent
B4CGJU77JL 1 999 0 nonexistent
QWB4T15K76 2 999 0 nonexistent
MB9GJD9R1M 1 999 0 nonexistent
QEDMRIG6IZ 1 999 1 failure
EUNUO6BSQ1 1 999 0 nonexistent
ZNDSU67572 1 999 0 nonexistent
S0YO2OCVTH 2 999 0 nonexistent
SKSJB5QETJ 1 999 0 nonexistent
I3091MNER0 11 999 0 nonexistent
T4NZNCRYBJ 1 999 0 nonexistent
35BU4YHOH6 1 999 0 nonexistent
2Q33AXCI8Q 1 999 0 nonexistent
YGIRXKH2Z7 1 999 0 nonexistent
D2Q88X6ISF 1 999 0 nonexistent
X6Y5C9M0HJ 1 999 1 failure
RS867B9MIA 3 10 1 success
TPHH1VBB3N 1 999 0 nonexistent
F7IBED9LC2 1 999 0 nonexistent
CDO1Y99ZYW 1 999 0 nonexistent
SUR89D01HL 2 999 0 nonexistent
LTX70ZUFI6 1 999 0 nonexistent
2PQ0LWP7EI 1 999 0 nonexistent
OGXWVQPHD5 2 6 1 success
YM85I3M3PW 3 999 0 nonexistent
ZNMKT5YPQY 2 999 1 failure
O8S9RLS2LI 1 999 0 nonexistent
3C64B7JSJ6 1 999 0 nonexistent
N6VP3V5YV8 1 999 0 nonexistent
VGN340EVSU 1 999 0 nonexistent
IPQQ0CBY5H 1 999 0 nonexistent
41LQ0XRKBU 1 999 0 nonexistent
NPD4OZRFGT 2 999 0 nonexistent
KA340JIL1C 1 999 0 nonexistent
F9LKONDAVL 2 999 0 nonexistent
6M2S17ZKIG 6 999 1 failure
B1HISOKHUE 3 999 0 nonexistent
4X87O9XIY0 1 999 0 nonexistent
R915WPE4V0 2 999 1 failure
28AKO418H6 2 999 0 nonexistent
ECPU9TJC0T 1 999 0 nonexistent
2MOQCOOQHJ 4 999 0 nonexistent
VSUZW6GC9S 4 999 0 nonexistent
NGO9MN4CGG 1 999 0 nonexistent
MD7H3CH7SD 2 999 0 nonexistent
QUFCYDU438 3 999 0 nonexistent
U41CHTRG1K 2 999 0 nonexistent
VKHF99YNWQ 2 999 0 nonexistent
E9IBFIKEJT 6 999 0 nonexistent
F8AGPJB7Y3 3 999 0 nonexistent
N2XH444Z9P 30 999 0 nonexistent
0TAQ2RQF4F 1 999 0 nonexistent
SBRCDPX2MD 4 999 0 nonexistent
VEVWJNM56N 1 999 0 nonexistent
XV5ESNPS77 1 999 1 failure
TCOX71KN1D 2 999 0 nonexistent
EWWEQXLWWE 1 999 0 nonexistent
VSHIEZ044A 1 999 0 nonexistent
ZGK6HA8HII 1 999 0 nonexistent
2OE86EXUS0 1 999 0 nonexistent
CB0F4GZ5AD 1 999 0 nonexistent
EZ16RZGS2I 1 999 0 nonexistent
EC3C8AI34S 3 999 0 nonexistent
5H7USRJ40R 1 999 0 nonexistent
DPOTIIA7GK 6 6 1 success
MRFETHDGO5 1 999 0 nonexistent
G21IMG8987 1 999 0 nonexistent
RG5154V68K 5 999 0 nonexistent
5JQH706KSS 2 999 1 failure
HSJEVDUTTK 2 999 0 nonexistent
WRQPW8NY1L 1 999 1 failure
BJM9LPU2RJ 1 999 1 failure
D0MOGZ9IM0 1 999 0 nonexistent
QLAO7DH118 2 999 0 nonexistent
BVKY6DW7IM 10 999 0 nonexistent
3EYMUJBQX5 19 999 0 nonexistent
IIYXN7Q8KA 1 999 0 nonexistent
FYS9OM95NN 1 999 0 nonexistent
BGUQI5Y39V 2 8 1 success
YFRN8B7TXD 1 999 0 nonexistent
GIDILUETPI 4 999 0 nonexistent
FNQZ6X59J1 2 999 0 nonexistent
68DJG4SZUV 2 999 0 nonexistent
VX96MCQT7F 2 999 0 nonexistent
PJSSB596JP 7 999 0 nonexistent
3PKD66Z7G9 2 999 0 nonexistent
Z21CWFF3RQ 1 999 0 nonexistent
PWVL3KYS5X 2 999 0 nonexistent
7N0QKT00RU 1 999 0 nonexistent
27XE9FSLU6 2 999 0 nonexistent
N940BAXB39 1 999 0 nonexistent
DUCLETPPR6 1 999 0 nonexistent
4GNP4N87DC 1 999 0 nonexistent
M8VQ943B8I 1 999 0 nonexistent
8J5F7JOMMT 1 999 0 nonexistent
3PZQJIC8WR 2 999 0 nonexistent
C9PG3VIP8Y 4 999 0 nonexistent
87TJCIICBN 1 999 0 nonexistent
DIRLDJJNFO 3 999 0 nonexistent
DR1348KTKT 5 999 0 nonexistent
8QMLY7191N 2 999 0 nonexistent
TSG34M6GDQ 4 999 0 nonexistent
MTQVECW7D9 1 999 1 failure
T9F8YDMKNS 1 999 0 nonexistent
T3786MZ0LE 1 999 0 nonexistent
VM57XPTX04 2 999 0 nonexistent
BSP3R4M0V7 3 999 0 nonexistent
4JTBKCEGRD 2 999 0 nonexistent
6SPS6A06ED 2 999 0 nonexistent
EKUTL293WD 2 999 1 failure
6L3XP65859 1 999 0 nonexistent
R9T427I8LY 3 999 0 nonexistent
Y0J7ZR72E5 4 999 0 nonexistent
J8CZZB2CD2 3 999 0 nonexistent
PN3PDW19JF 1 999 0 nonexistent
UONOBCZXPI 3 999 0 nonexistent
UNKX66BYFJ 6 999 0 nonexistent
T9W2LYQLGL 2 999 0 nonexistent
KZFX2J98P8 5 999 0 nonexistent
IVCZQMBI85 6 999 0 nonexistent
X22OSXI7WQ 3 999 0 nonexistent
DXP21RC4HR 1 6 2 success
S7K7JST2F7 6 999 0 nonexistent
9G9SYCPTT2 1 999 0 nonexistent
E1U8FDF2X5 2 999 0 nonexistent
YEEJO0U7H7 1 999 0 nonexistent
5BBUY0UQM3 2 999 0 nonexistent
MCQLUX6BTL 6 999 0 nonexistent
K56RYBR38G 1 999 0 nonexistent
WCMKZ5TCS7 2 999 0 nonexistent
3C39SEB77P 2 999 0 nonexistent
1RVRH1XE67 1 999 0 nonexistent
DUHMY9ZE2W 3 999 0 nonexistent
HB2HJ8F95G 2 999 1 failure
R6Y4MOM2XG 2 999 0 nonexistent
00331JKVWQ 5 999 2 failure
AUCCM8ZPZH 3 999 0 nonexistent
5HMMB99DIL 1 999 0 nonexistent
75LI0O2QL9 3 999 0 nonexistent
YJVTFK9L8S 1 999 0 nonexistent
0NYWJVAU2R 3 999 0 nonexistent
LO4FHZPES1 2 999 1 failure
7W4E2ZQEQ9 1 999 0 nonexistent
1O4SOEQ60Y 3 999 0 nonexistent
HAH9A2MK5R 1 999 0 nonexistent
PA9FMCTBAR 1 999 0 nonexistent
BC74QTRW79 3 999 0 nonexistent
OV1YD0BQBY 3 999 0 nonexistent
08AHQBJ2Z9 2 999 0 nonexistent
KLLCTF9032 2 999 1 failure
XMPHN8E1HF 3 999 0 nonexistent
SD6NO6WLYO 1 999 0 nonexistent
6ZVGZBPD50 1 999 0 nonexistent
ZKC0YNCIOY 2 999 0 nonexistent
U888PD48VN 1 999 0 nonexistent
LY98CJ34A1 14 999 0 nonexistent
T2I2SYRYH8 1 999 0 nonexistent
RRVMXN46FB 1 999 0 nonexistent
JRBZ8D0EO9 1 999 0 nonexistent
KTO9XZZEOC 3 999 0 nonexistent
10JWLAKN8T 2 999 0 nonexistent
MEQ92LF1XN 1 999 1 failure
V9DTGHO7EA 1 999 0 nonexistent
OFCSVTBF51 1 999 1 failure
FHJQOUFRD7 1 999 0 nonexistent
7XZQVTWQNX 4 999 0 nonexistent
3P5YCGUXIF 2 999 1 failure
2CPFBDDR20 1 999 0 nonexistent
ZI40WPLDXG 1 999 0 nonexistent
K7CRQ7J8EM 1 999 0 nonexistent
RCB1IBTKXG 10 999 0 nonexistent
P054PJSDDD 3 999 0 nonexistent
FNMBPEWNQS 3 999 0 nonexistent
G5JQ83YJHK 2 999 0 nonexistent
S8XKKHCP1B 1 999 1 failure
1OG697NU5J 7 999 0 nonexistent
YMFELILJQ1 11 999 0 nonexistent
KOJ8UB5ZPM 3 999 0 nonexistent
EUGW3O2GSK 1 999 0 nonexistent
88LW4ZOHSV 2 999 0 nonexistent
F1K4XU2LYD 6 999 0 nonexistent
92ESRK078Q 1 999 0 nonexistent
U55YEFOMZU 1 999 1 failure
DGQNZMSX36 1 999 1 failure
P1ESQBK1FK 14 999 0 nonexistent
BMENHXZJ1B 1 999 0 nonexistent
2MV16U9D1R 1 999 0 nonexistent
R5K7PST7P7 1 3 1 success
SCXE2GEDFF 4 999 1 failure
8DFO5XO4ON 5 999 0 nonexistent
449D2VEC7D 13 999 0 nonexistent
A6WZ9SXCSR 1 999 0 nonexistent
BAFDU7OGR2 9 999 0 nonexistent
B8GABZ7Z0T 2 999 0 nonexistent
CVZPOV0V9R 2 999 0 nonexistent
F84DPB2BZU 4 999 0 nonexistent
A5FFRZP4BW 1 999 0 nonexistent
IL1XHGRP33 1 999 0 nonexistent
9SEFPDK66M 2 999 0 nonexistent
692JJGV052 1 999 0 nonexistent
6J1MFJAEEM 2 999 0 nonexistent
2EULYI601M 2 999 0 nonexistent
EW6HH7IFCI 1 999 1 failure
W6C3SH82U5 3 999 0 nonexistent
9IXL5AHIMK 1 999 0 nonexistent
0NI4HJXC28 4 999 0 nonexistent
7ZNQ2N8FNM 1 999 0 nonexistent
O984YX3K2Z 1 999 1 failure
NBNUIIXQKF 3 999 0 nonexistent
6SCZ49ZN9N 3 999 0 nonexistent
UYT7STLRII 2 999 0 nonexistent
ILB8EMFDA8 1 999 0 nonexistent
4OV5962O9N 8 999 0 nonexistent
0CIDSMGTUB 1 999 0 nonexistent
TB1I15RFRT 1 999 0 nonexistent
4DRHE541NM 1 999 0 nonexistent
5NBB0OP8FS 1 999 0 nonexistent
R0NGMTQQ38 1 999 0 nonexistent
49ZMSRM27U 23 999 0 nonexistent
0QLMU5RGD1 3 999 0 nonexistent
T45H6FKHR3 2 999 0 nonexistent
JPOK597E5G 2 999 0 nonexistent
9BXRK9QRSU 1 999 0 nonexistent
1NVYVRHTU2 2 999 1 failure
8XGTDQPJUJ 1 999 0 nonexistent
AQDAJA8HPX 1 999 0 nonexistent
KPRCR073I9 1 999 0 nonexistent
1TR0S8JYYV 1 999 0 nonexistent
NTQEJ5M4EA 6 999 0 nonexistent
2XZ0MBWFK8 1 999 0 nonexistent
6YEW9X5FP1 2 999 0 nonexistent
N59GT7LDPD 1 999 0 nonexistent
7EPPYB48FI 1 999 0 nonexistent
I00P9W4JHK 2 999 0 nonexistent
PT7WGW1O3X 4 999 0 nonexistent
COSIQ5LSVE 1 999 0 nonexistent
H2PDKCATII 1 999 0 nonexistent
EK9LZ7FGUL 3 999 0 nonexistent
SCFQIBG7IU 1 999 0 nonexistent
R8KTD8UMO8 1 999 0 nonexistent
EI5LN8UW94 4 999 0 nonexistent
G46OGH0ORW 1 999 0 nonexistent
VIIMPLCGHG 3 999 2 failure
KP1WB815H4 3 999 0 nonexistent
S9YSZ0LM0C 1 999 1 failure
YNXR0L90B8 3 999 0 nonexistent
G7LVNVOGEW 3 999 0 nonexistent
4M7ZVMY519 1 999 0 nonexistent
XTUJR314XU 4 999 0 nonexistent
5QUMJRDIQ5 1 999 0 nonexistent
N9USJFU9PT 1 999 0 nonexistent
R6O1DZMV0U 2 999 0 nonexistent
UINZ6TYW2Z 2 999 0 nonexistent
4AU2D6E50Y 1 999 0 nonexistent
7SN68LIKJ4 1 999 0 nonexistent
0E18PFCIRP 3 999 0 nonexistent
YNJ5GW5UCG 11 999 0 nonexistent
XZCJZ37X9N 2 999 0 nonexistent
GS0M6QUIEO 1 999 0 nonexistent
8LBEEETKXG 3 999 0 nonexistent
4E4UQC3NUT 2 999 0 nonexistent
2L0B3VEUSR 3 999 1 failure
4N9EB05VS0 2 999 0 nonexistent
TJKAVE1DFV 3 999 0 nonexistent
XUXCYYGIX0 1 999 0 nonexistent
W44WNN0KNI 4 999 0 nonexistent
XLOAWQGG1I 3 999 0 nonexistent
HV4UT74K3U 1 999 1 failure
RVYVUOZ5TE 1 999 0 nonexistent
W4H3LY8F41 6 999 0 nonexistent
TDILL9E2G4 2 999 0 nonexistent
LTESW8CBTC 4 999 1 failure
YOH0G8DQLQ 7 999 0 nonexistent
E626BM0YVH 1 999 0 nonexistent
UR73JC7BWK 1 999 0 nonexistent
YD978FVGD3 2 999 0 nonexistent
D0XU2G9PGM 6 999 0 nonexistent
W4KIP5TOOT 5 999 0 nonexistent
OLAQIS05G8 4 999 0 nonexistent
HB293P3ROH 2 999 0 nonexistent
BHG3PB26B6 1 999 0 nonexistent
7N120V9FTT 2 999 0 nonexistent
TP1QW30PQA 9 999 0 nonexistent
48T8M92N9D 3 999 0 nonexistent
VJTQCT9O5T 2 999 0 nonexistent
6U90AZ0XE5 4 999 0 nonexistent
IY2WTIFL40 1 999 0 nonexistent
YPRB9907OG 1 999 0 nonexistent
PNY7HRM7V2 4 999 0 nonexistent
25EYFSIBI7 2 999 0 nonexistent
PBVGSPMO8H 3 999 0 nonexistent
059EXC98NH 1 999 0 nonexistent
2GHGOEQM8F 3 999 0 nonexistent
ASKF2BDH12 3 999 0 nonexistent
HM2D88OGU5 11 999 0 nonexistent
8KEDR27191 3 999 0 nonexistent
ZPNH6LJYVA 3 999 0 nonexistent
5C330Q1NLR 1 999 0 nonexistent
4K6MRI6TRS 14 999 0 nonexistent
PJS8BFOXZA 3 999 0 nonexistent
FNNVQ2R7UP 5 999 0 nonexistent
8R1AAXZWHX 2 999 0 nonexistent
2DBVHMV69K 1 999 0 nonexistent
AIXCOTI7X8 5 999 0 nonexistent
RGGL4RKTK3 7 999 0 nonexistent
R7V4P4XWZL 2 999 0 nonexistent
TFUF1EPW4Q 5 999 0 nonexistent
02FK89J780 2 999 0 nonexistent
RFORTEAUU2 1 999 0 nonexistent
D9VMHZ1PPG 1 999 0 nonexistent
2IDDWKL4M4 11 999 0 nonexistent
O9X4KGOSOZ 2 999 0 nonexistent
5RRJXD17MB 6 999 0 nonexistent
MSXSABZRP6 1 999 0 nonexistent
BFU790NBXO 5 999 0 nonexistent
AZG8JWNF7Z 1 999 0 nonexistent
4Z1I9R8M0R 4 999 1 failure
TRLGMTWR9A 2 999 1 failure
W7742W0FS4 5 999 0 nonexistent
V1CGKZ5LEU 1 999 0 nonexistent
28DTSSIYP1 2 999 0 nonexistent
XZH9RP97TZ 1 999 0 nonexistent
UJ07DBEJTG 3 10 1 success
1SC6WHXI0I 3 999 0 nonexistent
NVJ6LHR9Y4 8 999 1 failure
39D60QKGWF 1 999 0 nonexistent
B9925TUFD1 1 5 2 failure
D92QCB8IE9 1 999 0 nonexistent
SGBOBC9VR8 2 999 0 nonexistent
0VW6E6UBNT 3 999 0 nonexistent
P5GD5Z553G 1 999 0 nonexistent
768KNPS7U6 6 999 0 nonexistent
IBZOS0BQPR 1 999 1 failure
0THOTESFRO 3 999 1 failure
JN7WVFLY0U 2 999 0 nonexistent
W5R6JPBT6S 3 999 0 nonexistent
KZ6NEEIGG4 3 999 0 nonexistent
0V4QZKBAAT 5 4 1 success
JR5AHXV6KV 3 999 0 nonexistent
JQURLND264 4 999 0 nonexistent
JDITNR5Z53 2 999 0 nonexistent
UUMPHESC2N 5 999 0 nonexistent
YFI33F5FBI 4 1 2 success
F3RYT3KS1E 3 999 1 failure
DWXDHEB0AQ 2 999 0 nonexistent
SR9IELD8GS 1 999 1 failure
94DK5R37AF 1 999 0 nonexistent
HYDPVY8I30 2 999 0 nonexistent
B8VDNPK8TA 1 999 0 nonexistent
P6HGSAWZ00 2 6 1 success
E35LQJZPSA 1 999 0 nonexistent
RYV4PQZX7T 1 999 2 failure
ZQZA8CLHYY 4 999 1 failure
U8XY33K7NW 3 999 0 nonexistent
0KG9FJCQRK 2 999 0 nonexistent
3HKWBH6ZA8 4 999 0 nonexistent
PWGH6DPNP5 8 999 0 nonexistent
XL6C3GXG2Y 1 999 0 nonexistent
H7RZMBJ0W7 1 999 0 nonexistent
AV05F7RM4I 1 999 0 nonexistent
A9NVGRHJL6 1 999 0 nonexistent
RW85GDS5H1 4 999 0 nonexistent
QQDXYJV9Q1 1 999 1 failure
BHYGKF6V5X 7 999 0 nonexistent
107O1B8WE2 1 999 0 nonexistent
KCS5O38V76 2 999 0 nonexistent
8EV7IG7LM2 1 999 0 nonexistent
LUL2YANPBT 3 3 1 success
1SK7MZ3JPF 2 999 0 nonexistent
DM8NQUBYO5 2 999 2 failure
9TPF2QMHXQ 1 999 1 failure
33EA68XVP6 4 999 0 nonexistent
AZ40YW21CT 1 999 0 nonexistent
DBYA2NLF3G 3 999 0 nonexistent
VV21JK9CUZ 1 999 1 failure
HXIL6M8JMM 4 999 1 failure
HAAHNVLKWV 2 999 0 nonexistent
90TXTA4CYS 3 6 1 success
X0EDGJNH53 1 999 0 nonexistent
9KA5AZS8K6 3 999 0 nonexistent
HCK2KQO4RO 4 999 0 nonexistent
XXVC1SINBJ 2 999 0 nonexistent
2J39F4YFJP 2 999 0 nonexistent
8EBOCVEBCC 1 999 0 nonexistent
S95Z3GZQVF 3 999 1 failure
5RJK49RGYP 1 999 0 nonexistent
QHWEUNWV6J 1 999 0 nonexistent
MWJSC3RYFN 3 999 0 nonexistent
ESLBZG58MV 3 999 0 nonexistent
BTW6TGVHL5 3 999 0 nonexistent
JUDEJNR9OP 5 999 0 nonexistent
1S5CYAVTD9 1 999 0 nonexistent
QP4ABSJAYY 1 999 0 nonexistent
7BPU2FCZVC 1 999 0 nonexistent
1NV01W7X9A 2 999 0 nonexistent
9QAEDAZWRR 8 999 0 nonexistent
9VRCB9GLY6 2 999 0 nonexistent
1PZJYX491N 1 999 0 nonexistent
4YTI1GL4D3 1 999 0 nonexistent
E4RCEP2UNU 1 999 0 nonexistent
1GRGGLHOUV 1 999 0 nonexistent
SC1PPDF59H 6 999 0 nonexistent
MPR2NX0ORY 2 999 1 failure
N68SD6KREP 1 999 0 nonexistent
CFRI22KP4P 6 999 0 nonexistent
8ZGDNXP9L5 1 999 0 nonexistent
OH3L8AAIPI 2 999 1 failure
57O3KQAO24 4 999 0 nonexistent
UZS6YF1I26 2 999 0 nonexistent
8RQJJD0G0Z 6 999 0 nonexistent
2ERKHPAFNC 1 999 0 nonexistent
VH7IYLE13A 1 999 1 failure
IGZNFCJK8X 1 999 0 nonexistent
JDZZIO4UKY 1 999 0 nonexistent
UHPVFOCC35 5 999 0 nonexistent
XTGIIBXM36 2 999 1 failure
SZC85PYOHH 1 999 1 failure
ZL11D1XNJF 1 999 0 nonexistent
TX690Q3D9Q 1 999 0 nonexistent
QUJLMEGUAW 12 999 0 nonexistent
LM9XBXZJ7Z 2 999 0 nonexistent
0203AGAFBJ 2 3 1 success
NBA4MV25PO 1 999 0 nonexistent
2MJ0TK9AB2 2 999 0 nonexistent
BQECLHKQCY 2 999 0 nonexistent
6UMVIM0FJO 1 999 0 nonexistent
F1W097O4Z0 13 999 0 nonexistent
2JVJDUDO90 1 999 0 nonexistent
V963OAGNOG 2 999 0 nonexistent
CMQ40ZE3HI 4 999 0 nonexistent
CNMD3FR0LQ 1 999 0 nonexistent
FF5HAMHN3Z 2 999 0 nonexistent
H21DM3VH5N 10 999 0 nonexistent
UBVGN8F01T 1 999 1 failure
JE927LXGH5 1 999 0 nonexistent
PTUUJ7VYPY 2 999 0 nonexistent
FTIOYFTU4T 1 999 0 nonexistent
5ZI88P60AJ 4 999 0 nonexistent
TCEECVPJYV 1 999 0 nonexistent
A9TFOXVAJQ 2 999 0 nonexistent
DF6GCY3804 2 999 0 nonexistent
9GZYV70CH5 4 999 0 nonexistent
N7U02CD164 1 999 0 nonexistent
VDSYR0B103 1 999 0 nonexistent
3VX609VJ46 1 999 0 nonexistent
PASN8WK67K 3 6 2 success
12VFWB1CA6 2 999 0 nonexistent
G64W6J2B7M 5 999 0 nonexistent
TX53UK2FU0 1 999 0 nonexistent
UOVSVGRZIR 4 999 0 nonexistent
PMJP8PCWZC 1 999 0 nonexistent
ENI6XBEUXE 11 999 0 nonexistent
HBQJTLE761 1 999 0 nonexistent
00TA68HF9L 1 999 0 nonexistent
7KHNUL83IS 1 999 0 nonexistent
9JLFHTX57E 1 999 0 nonexistent
Y387KOL8CV 1 999 0 nonexistent
Y0D12TWGZN 1 999 0 nonexistent
ZTE98VSOE9 8 999 0 nonexistent
NP1VV9OD1V 1 999 0 nonexistent
YPEK2EVVYK 2 10 1 success
DICY1V03ES 2 999 0 nonexistent
Z1QA9D9ELD 1 999 1 failure
KQ1UMGSG3O 1 999 0 nonexistent
7GZP72V5MT 2 999 0 nonexistent
GJLFBJX2AJ 2 999 0 nonexistent
BTKVHTZIKA 2 999 0 nonexistent
EIRO99ITZP 1 999 0 nonexistent
6I7U792PZV 3 999 1 failure
OGYY0JU1CL 5 999 0 nonexistent
7MDC4JN734 1 999 0 nonexistent
ALFOV0TCAN 2 999 0 nonexistent
1WV54LP0OH 1 999 0 nonexistent
XDWAO2BTAF 5 999 2 failure
H0SKO0NRJP 1 999 1 failure
3BS8FZNPMA 1 999 0 nonexistent
M8121X8DXB 1 999 1 failure
GV1MLY6CGD 5 999 0 nonexistent
PPH1U1S1B8 2 999 0 nonexistent
XK2G1DZEQM 5 999 0 nonexistent
JUAGB1C3TK 1 999 0 nonexistent
DLAGF3K1X9 1 999 0 nonexistent
FE363OEZY2 2 6 2 success
HMKC3KRMQ7 1 999 0 nonexistent
UEP74NP9O7 2 999 0 nonexistent
VHNGBY0AWH 2 999 0 nonexistent
0Q47ZZM9SZ 5 999 0 nonexistent
YYPA3XUQGL 5 999 1 failure
JDUTFB7WEQ 1 999 0 nonexistent
HSG6GZIVU2 1 999 0 nonexistent
LF8J3DVGA7 1 999 0 nonexistent
A48PYKG9TO 5 999 0 nonexistent
QQRRXXZOBM 1 999 0 nonexistent
RWL6KK9UPS 1 999 0 nonexistent
DOSW1DW14O 2 999 0 nonexistent
RD7PRA4EY3 2 999 0 nonexistent
QNVPCX3NS5 2 999 0 nonexistent
S8ONJXF4SK 1 999 0 nonexistent
PGYOEOGW3L 2 999 0 nonexistent
PRM7D18HZ5 2 999 0 nonexistent
B0MUD9S6PV 1 999 0 nonexistent
A3NI5LSV4L 1 999 0 nonexistent
7I0V3SOJSH 4 999 0 nonexistent
P1OIHS9ACY 1 999 0 nonexistent
P3XLJ8MUTB 2 999 1 failure
UQXZB18VZF 1 999 0 nonexistent
N9V38X5MN6 1 999 0 nonexistent
E5V4CLOYYR 1 999 2 failure
5EXX9UTEL1 2 999 1 failure
5OFN3K22X0 1 999 0 nonexistent
QM6KQ0C084 2 999 1 failure
1O9PCCWTPP 3 999 0 nonexistent
BL1NF4ZBN3 1 999 0 nonexistent
ZKP6N4ZETL 1 999 0 nonexistent
EDQA49FAK4 1 10 3 failure
TYUUOFGZ6Y 2 999 0 nonexistent
UEJ80FGNT5 1 999 0 nonexistent
OG4QVHOBP2 3 999 1 failure
ZXIFLW9GKK 4 999 0 nonexistent
SVFZSRG9H2 5 999 0 nonexistent
IARVC4IUPB 2 999 0 nonexistent
DSZTGZ27U1 2 999 0 nonexistent
TW6CZWA3OH 1 11 1 success
XZC9DVC9J3 2 999 0 nonexistent
RDJU5GGFEF 1 999 0 nonexistent
5GOQI77IVD 1 999 1 failure
BGVPGQSY56 2 999 0 nonexistent
164YCT0F8V 5 999 0 nonexistent
ZSN0MVR5GH 3 1 3 success
CZPO596O9R 4 999 0 nonexistent
6UUBJR1LGM 3 999 0 nonexistent
CXAJWG1GSW 2 999 0 nonexistent
63BV2NBVS1 1 999 0 nonexistent
8VGB5I9AQ9 1 999 0 nonexistent
H3XO87HWB9 2 999 1 failure
BZFJ68YNN2 1 999 0 nonexistent
VA111Q3RM1 1 999 0 nonexistent
WO7Y2GDACH 1 999 0 nonexistent
FW30NOWDLC 2 999 0 nonexistent
6OWF4V6ELI 1 999 0 nonexistent
LE2B6CV04N 3 999 0 nonexistent
RDYJYD7AQ8 3 999 0 nonexistent
WBU6TJSQG1 2 999 0 nonexistent
AMSLGZNZBI 2 999 0 nonexistent
OZPAAQXFNO 3 999 0 nonexistent
X1X1NKXOVC 2 999 0 nonexistent
18XGL44OAQ 3 999 0 nonexistent
